id,brand_name,latitude,longitude,status,state,city
GK Corp-C109251,W,31.802052,-94.193967,Active,texas,center
GK Corp-C112205,W,29.434045,-98.713426,Active,texas,san antonio
GK Corp-C119032,W,29.348393,-98.433225,Active,texas,san antonio
GK Corp-C113278,W,39.485415,-88.155893,Active,illinois,charleston
GK Corp-C108493,W,35.607837,-78.555626,Active,north carolina,garner
GK Corp-C106845,W,33.481222,-82.501751,Active,georgia,thomson
GK Corp-C110259,W,33.470733,-94.403665,Active,texas,new boston
GK Corp-C117378,W,37.127808,-93.458971,Active,missouri,republic
GK Corp-C115242,W,33.598645,-85.832639,Active,alabama,oxford
GK Corp-C110832,W,40.149686,-76.813042,Active,pennsylvania,etters
GK Corp-C111033,W,36.667848,-87.440413,Active,kentucky,oak grove
GK Corp-C109470,W,38.810012,-94.495285,Active,missouri,raymore
GK Corp-C112170,W,35.927742,-80.587128,Active,north carolina,mocksville
GK Corp-C118698,W,34.701137,-79.931731,Active,south carolina,cheraw
GK Corp-C116010,W,35.726918,-81.704769,Active,north carolina,morganton
GK Corp-C116554,W,30.284556,-81.462355,Active,florida,jacksonville
GK Corp-C125492,W,35.217719,-93.166492,Active,arkansas,dardanelle
GK Corp-C105799,W,37.592174,-93.403744,Active,missouri,bolivar
GK Corp-C116838,W,34.761745,-79.484147,Active,north carolina,laurinburg
GK Corp-C109402,W,37.832343,-94.326371,Active,missouri,nevada
GK Corp-C116584,W,30.450548,-81.706768,Active,florida,jacksonville
GK Corp-C113295,W,37.568583,-97.274782,Active,kansas,derby
GK Corp-C110630,W,37.685664,-75.724086,Active,virginia,onley
GK Corp-C113147,W,36.714394,-91.870506,Active,missouri,west plains
GK Corp-C113282,W,32.767593,-89.127982,Active,mississippi,philadelphia
GK Corp-C106098,W,34.588296,-94.225764,Active,arkansas,mena
GK Corp-C105118,W,41.530701,-73.896964,Active,new york,fishkill
GK Corp-C117656,W,35.495833,-97.279531,Active,oklahoma,choctaw
GK Corp-C111927,W,32.493154,-87.849133,Active,alabama,demopolis
GK Corp-C115750,W,38.541026,-90.994892,Active,missouri,washington
GK Corp-C118970,W,32.210159,-95.833101,Active,texas,athens
GK Corp-C113838,W,36.700027,-93.372335,Active,missouri,reeds spring
GK Corp-C109736,W,36.368001,-94.225197,Active,arkansas,bentonville
GK Corp-C117084,W,40.991524,-76.879393,Active,pennsylvania,lewisburg
GK Corp-C112450,W,35.014063,-80.563765,Active,north carolina,monroe
GK Corp-C116943,W,28.085967,-82.502649,Active,florida,tampa
GK Corp-C114936,W,36.057388,-90.522819,Active,arkansas,paragould
GK Corp-C113550,W,34.452478,-86.948592,Active,alabama,hartselle
GK Corp-C114679,W,30.477779,-81.63882,Active,florida,jacksonville
GK Corp-C110941,W,43.541391,-96.65859,Active,south dakota,sioux falls
GK Corp-C109849,W,36.067077,-79.273147,Active,north carolina,mebane
GK Corp-C110691,W,40.243913,-74.293328,Active,new jersey,freehold
GK Corp-C109660,W,34.668978,-86.005943,Active,alabama,scottsboro
GK Corp-C109812,W,32.275309,-95.310724,Active,texas,tyler
GK Corp-C114293,W,44.88682,-97.070275,Active,south dakota,watertown
GK Corp-C2135435,W,36.24877,-90.963401,Active,arkansas,pocahontas
GK Corp-C113450,W,32.725728,-89.547498,Active,mississippi,carthage
GK Corp-C109050,W,32.130685,-94.801989,Active,texas,henderson
GK Corp-C117435,W,36.015798,-106.067734,Active,new mexico,espanola
GK Corp-C115339,W,35.335396,-81.899389,Active,north carolina,forest city
GK Corp-C113276,W,42.694036,-114.514669,Active,idaho,jerome
GK Corp-C112346,W,35.636364,-78.83466,Active,north carolina,holly springs
GK Corp-C117672,W,42.791442,-96.936307,Active,south dakota,vermillion
GK Corp-C111490,W,32.64966,-96.533959,Active,texas,seagoville
GK Corp-C110041,W,32.739883,-96.305674,Active,texas,terrell
GK Corp-C110244,W,33.745075,-87.041866,Active,alabama,sumiton
GK Corp-C108696,W,34.50375,-97.004284,Active,oklahoma,sulphur
GK Corp-C2133264,W,33.105545,-95.595145,Active,texas,sulphur springs
GK Corp-C108875,W,33.013624,-97.217076,Active,texas,roanoke
GK Corp-C109138,W,28.537195,-82.407429,Active,florida,brooksville
GK Corp-C117818,W,43.173784,-89.24596,Active,wisconsin,sun prairie
GK Corp-C113274,W,41.697368,-91.612201,Active,iowa,coralville
GK Corp-C113344,W,32.341021,-97.414969,Active,texas,cleburne
GK Corp-C109926,W,29.442666,-98.642789,Active,texas,san antonio
GK Corp-C111596,W,35.483559,-81.240359,Active,north carolina,lincolnton
GK Corp-C118708,W,39.014157,-94.122153,Active,missouri,oak grove
GK Corp-C106384,W,36.55689,-82.603343,Active,tennessee,kingsport
GK Corp-C116086,W,35.583396,-84.475147,Active,tennessee,sweetwater
GK Corp-C116685,W,32.569865,-96.307489,Active,texas,kaufman
GK Corp-C109481,W,30.599334,-98.271507,Active,texas,marble falls
GK Corp-C110531,W,34.28539,-89.02145,Active,mississippi,pontotoc
GK Corp-C109701,W,32.35438,-86.135069,Active,alabama,montgomery
GK Corp-C109838,W,41.15884,-73.417408,Active,connecticut,norwalk
GK Corp-C2132865,W,29.883605,-97.911877,Active,texas,san marcos
GK Corp-C110578,W,30.598641,-97.418476,Active,texas,taylor
GK Corp-C115373,W,38.050758,-87.307403,Active,indiana,boonville
GK Corp-C109995,W,41.580799,-109.251382,Active,wyoming,rock springs
GK Corp-C114437,W,32.351153,-95.345448,Active,texas,tyler
GK Corp-C105893,W,36.35526,-92.341356,Active,arkansas,mountain home
GK Corp-C123368,W,45.847472,-122.831556,Active,oregon,saint helens
GK Corp-C109922,W,28.531099,-82.505526,Active,florida,brooksville
GK Corp-C114338,W,34.788845,-86.958634,Active,alabama,athens
GK Corp-C111558,W,39.111543,-93.216611,Active,missouri,marshall
GK Corp-C109389,W,40.062376,-77.497954,Active,pennsylvania,shippensburg
GK Corp-C110963,W,32.446602,-93.868602,Active,louisiana,shreveport
GK Corp-C115798,W,33.227875,-96.983947,Active,texas,aubrey
GK Corp-C112224,W,36.509106,-82.519433,Active,tennessee,kingsport
GK Corp-C114999,W,39.26336,-93.9637,Active,missouri,richmond
GK Corp-C115272,W,42.033352,-91.552822,Active,iowa,marion
GK Corp-C2132248,W,36.247699,-87.03242,Active,tennessee,ashland city
GK Corp-C117192,W,34.307919,-89.916438,Active,mississippi,batesville
GK Corp-C113736,W,31.559549,-87.875714,Active,alabama,jackson
GK Corp-C115556,W,32.33858,-89.486189,Active,mississippi,forest
GK Corp-C107891,W,30.181492,-82.677613,Active,florida,lake city
GK Corp-C111736,W,33.235562,-86.801118,Active,alabama,alabaster
GK Corp-C109487,W,40.167447,-76.152425,Active,pennsylvania,ephrata
GK Corp-C107881,W,34.477101,-91.549284,Active,arkansas,stuttgart
GK Corp-C111887,W,39.086069,-94.877433,Active,kansas,bonner springs
GK Corp-C107636,W,41.382134,-81.744597,Active,ohio,cleveland
GK Corp-C118247,W,35.280045,-89.024425,Active,tennessee,bolivar
GK Corp-C118117,W,37.558967,-90.319775,Active,missouri,fredericktown
GK Corp-C109233,W,30.600909,-87.116467,Active,florida,milton
GK Corp-C118252,W,35.963265,-87.139977,Active,tennessee,fairview
GK Corp-C109780,W,32.350744,-90.023851,Active,mississippi,flowood
GK Corp-C116011,W,41.919383,-72.606455,Active,connecticut,east windsor
GK Corp-C115363,W,34.162703,-85.712318,Active,alabama,centre
GK Corp-C112607,W,29.501007,-98.704712,Active,texas,san antonio
GK Corp-C113350,W,35.320667,-78.648334,Active,north carolina,erwin
GK Corp-C114179,W,37.152498,-80.584846,Active,virginia,radford
GK Corp-C2133334,W,35.867311,-92.10156,Active,arkansas,mountain view
GK Corp-C105125,W,42.315098,-89.031422,Active,illinois,rockford
GK Corp-C113281,W,31.688796,-88.629403,Active,mississippi,waynesboro
GK Corp-C107873,W,34.629125,-89.972051,Active,mississippi,senatobia
GK Corp-C110309,W,31.318197,-89.379673,Active,mississippi,hattiesburg
GK Corp-C113487,W,40.762036,-95.382599,Active,iowa,shenandoah
GK Corp-C120200,W,36.714246,-81.927636,Active,virginia,abingdon
GK Corp-C2133194,W,38.072863,-75.5539,Active,maryland,pocomoke city
GK Corp-C120174,W,43.227366,-71.480175,Active,new hampshire,concord
GK Corp-C114351,W,35.432039,-78.061732,Active,north carolina,goldsboro
GK Corp-C105848,W,35.928187,-81.530285,Active,north carolina,lenoir
GK Corp-C108465,W,36.419968,-79.935502,Active,north carolina,mayodan
GK Corp-C113272,W,42.458253,-92.330183,Active,iowa,waterloo
GK Corp-C119650,W,38.682318,-88.496302,Active,illinois,flora
GK Corp-C118900,W,41.679225,-72.657589,Active,connecticut,rocky hill
GK Corp-C114082,W,31.308594,-89.321154,Active,mississippi,hattiesburg
GK Corp-C107047,W,33.997762,-81.22472,Active,south carolina,lexington
GK Corp-C111842,W,29.158048,-82.166562,Active,florida,ocala
GK Corp-C113484,W,29.857164,-97.665403,Active,texas,lockhart
GK Corp-C118497,W,34.669665,-79.183711,Active,north carolina,pembroke
GK Corp-C109755,W,39.776341,-93.556315,Active,missouri,chillicothe
GK Corp-C115656,W,32.501169,-85.043405,Active,alabama,phenix city
GK Corp-C106366,W,37.42926,-86.880332,Active,kentucky,beaver dam
GK Corp-C114065,W,34.479401,-84.945847,Active,georgia,calhoun
GK Corp-C124437,W,34.046118,-85.239502,Active,georgia,cedartown
GK Corp-C114067,W,30.52797,-87.27206,Active,florida,pensacola
GK Corp-C108455,W,37.884028,-90.513324,Active,missouri,park hills
GK Corp-C2131118,W,33.054721,-89.566943,Active,mississippi,kosciusko
GK Corp-C107023,W,37.82537,-92.152054,Active,missouri,saint robert
GK Corp-C111716,W,35.68178,-90.549786,Active,arkansas,trumann
GK Corp-C117918,W,40.216174,-92.579469,Active,missouri,kirksville
GK Corp-C118749,W,36.946501,-93.714864,Active,missouri,aurora
GK Corp-C119982,W,34.285995,-79.856011,Active,south carolina,darlington
GK Corp-C111626,W,44.776398,-91.428812,Active,wisconsin,eau claire
GK Corp-C123532,W,35.220674,-94.296647,Active,arkansas,greenwood
GK Corp-C105927,W,36.839387,-94.397265,Active,missouri,neosho
GK Corp-C117771,W,33.638875,-86.629055,Active,alabama,birmingham
GK Corp-C107810,W,33.421682,-86.675842,Active,alabama,birmingham
GK Corp-C114070,W,33.579234,-86.924427,Active,alabama,birmingham
GK Corp-C114110,W,35.831452,-78.296843,Active,north carolina,zebulon
GK Corp-C2131175,W,35.883267,-77.545151,Active,north carolina,tarboro
GK Corp-C109757,W,35.762861,-91.613805,Active,arkansas,batesville
GK Corp-C105929,W,34.149337,-86.841548,Active,alabama,cullman
GK Corp-C109110,W,34.711973,-82.25164,Active,south carolina,simpsonville
GK Corp-C113743,W,39.758439,-94.231842,Active,missouri,cameron
GK Corp-C111687,W,33.796701,-111.96221,Active,arizona,cave creek
GK Corp-C117399,W,30.086716,-97.824903,Active,texas,buda
GK Corp-C111048,W,41.420384,-81.754434,Active,ohio,cleveland
GK Corp-C112458,W,31.58207,-90.468415,Active,mississippi,brookhaven
GK Corp-C109664,W,32.507027,-86.211861,Active,alabama,wetumpka
GK Corp-C113296,W,29.235302,-99.754518,Active,texas,uvalde
GK Corp-C107833,W,38.212209,-90.388064,Active,missouri,festus
GK Corp-C111991,W,41.266099,-110.953711,Active,wyoming,evanston
GK Corp-C124313,W,32.565973,-85.931328,Active,alabama,tallassee
GK Corp-C106208,W,33.635965,-91.804593,Active,arkansas,monticello
GK Corp-C113358,W,41.009168,-80.394712,Active,pennsylvania,new castle
GK Corp-C113579,W,30.18743,-85.667917,Active,florida,panama city
GK Corp-C116595,W,36.41445,-89.080136,Active,tennessee,union city
GK Corp-C110903,W,36.383934,-79.667394,Active,north carolina,reidsville
GK Corp-C2133541,W,36.08435,-87.832405,Active,tennessee,waverly
GK Corp-C109528,W,32.78938,-108.247623,Active,new mexico,silver city
GK Corp-C118780,W,38.702595,-75.40431,Active,delaware,georgetown
GK Corp-C107809,W,36.634385,-82.124073,Active,virginia,bristol
GK Corp-C111997,W,34.012968,-85.03068,Active,georgia,rockmart
GK Corp-C118957,W,34.198324,-82.132583,Active,south carolina,greenwood
GK Corp-C110605,W,34.207797,-82.192489,Active,south carolina,greenwood
GK Corp-C113600,W,34.638712,-79.704179,Active,south carolina,bennettsville
GK Corp-C117060,W,44.810842,-92.918396,Active,minnesota,cottage grove
GK Corp-C118134,W,36.190756,-83.35693,Active,tennessee,morristown
GK Corp-C107905,W,29.942266,-93.993813,Active,texas,port arthur
GK Corp-C111624,W,34.18114,-90.590613,Active,mississippi,clarksdale
GK Corp-C111644,W,36.911747,-93.903491,Active,missouri,monett
GK Corp-C112453,W,39.347753,-82.971274,Active,ohio,chillicothe
GK Corp-C116704,W,45.772437,-122.549903,Active,washington,battle ground
GK Corp-C106448,W,36.376973,-78.985045,Active,north carolina,roxboro
GK Corp-C114988,W,35.512505,-84.360069,Active,tennessee,madisonville
GK Corp-C117009,W,34.98369,-81.213096,Active,south carolina,york
GK Corp-C2138848,W,36.245637,-85.939113,Active,tennessee,carthage
GK Corp-C112603,W,34.092028,-82.845272,Active,georgia,elberton
GK Corp-C116324,W,32.463277,-86.416009,Active,alabama,prattville
GK Corp-C110924,W,34.440146,-85.762019,Active,alabama,fort payne
GK Corp-C112040,W,40.04885,-88.255963,Active,illinois,savoy
GK Corp-C116353,W,36.869608,-88.360862,Active,kentucky,benton
GK Corp-C117820,V,42.07137,-71.01838,unKnown,massachusetts,brockton
GK Corp-C2139362,EM,40.61653,-75.46076,unKnown,pennsylvania,allentown
GK Corp-C125986,LPAS,35.61724,-105.22417,unKnown,new mexico,las vegas
GK Corp-C125987,LPAS,35.60501,-105.22206,unKnown,new mexico,las vegas
GK Corp-C2134383,FPS,38.808102,-77.131154,unKnown,virginia,alexandria
GK Corp-C2138660,L,40.01894,-83.01145,unKnown,ohio,columbus
GK Corp-C120956,TD,38.56197,-77.32788,unKnown,virginia,dumfries
GK Corp-C2134433,ERG,32.734917,-96.645501,unKnown,texas,dallas
GK Corp-C120461,ERG,32.817998,-96.831448,unKnown,texas,dallas
GK Corp-C2139600,ERG,32.707072,-97.319,unKnown,texas,fort worth
GK Corp-C102605,A,39.631953,-75.664909,unKnown,delaware,bear
GK Corp-C118454,NDM,33.896435,-84.211731,unKnown,georgia,norcross
GK Corp-C119140,MFL,33.862452,-84.595041,unKnown,georgia,marietta
GK Corp-C114675,EFM,42.026395,-88.314523,unKnown,illinois,elgin
GK Corp-C119910,RCC,36.096254,-79.744013,unKnown,north carolina,greensboro
GK Corp-C115087,SN,42.68416,-84.56785,unKnown,michigan,lansing
GK Corp-C117347,PVM,42.33054,-83.11588,unKnown,michigan,detroit
GK Corp-C2132917,SFM,41.25936,-75.8505,unKnown,pennsylvania,wilkes barre
GK Corp-C2132207,UNF,42.2427633,-83.1523017,unKnown,michigan,ecorse
GK Corp-C119821,MM,38.00628,-121.35513,unKnown,california,stockton
GK Corp-C119149,A,40.77094269,-74.0195694,unKnown,new jersey,weehawken
GK Corp-C118701,MFL,40.25618,-75.66057,unKnown,pennsylvania,pottstown
GK Corp-C117393,MFL,42.48795,-82.93874,unKnown,michigan,roseville
GK Corp-C2129463,S,44.95617,-122.98576,unKnown,oregon,salem
GK Corp-C125444,M&RPI,40.734372,-80.312242,unKnown,pennsylvania,new brighton
GK Corp-C2132780,WFC,30.23508,-97.79141,unKnown,texas,austin
GK Corp-C2129673,H,30.23934,-97.7519,unKnown,texas,austin
GK Corp-C2135779,JS,30.225308,-97.703578,unKnown,texas,austin
GK Corp-C119543,MFL,36.157991,-115.138081,unKnown,nevada,las vegas
GK Corp-C120076,TMM,29.93242,-95.40371,unKnown,texas,houston
GK Corp-C2131105,L,41.48738,-81.7678,unKnown,ohio,cleveland
GK Corp-C2131116,KFS,40.67887,-73.79835,unKnown,new york,jamaica
GK Corp-C2134676,BS,26.170579,-80.145292,unKnown,florida,fort lauderdale
GK Corp-C2141407,G,38.728895,-90.273305,unKnown,missouri,saint louis
GK Corp-C126626,G,38.74138,-121.27208,unKnown,california,roseville
GK Corp-C2137148,G,33.568927,-112.168216,unKnown,arizona,glendale
GK Corp-C120118,G,38.505955,-121.465881,unKnown,california,sacramento
GK Corp-C2137150,G,33.552405,-112.252672,unKnown,arizona,glendale
GK Corp-C126631,G,38.91141,-120.00289,unKnown,california,south lake tahoe
GK Corp-C2140087,G,30.03441,-89.9777,unKnown,louisiana,new orleans
GK Corp-C115061,G,47.59667,-122.31299,unKnown,washington,seattle
GK Corp-C120747,G,47.48784,-122.348458,unKnown,washington,seattle
GK Corp-C2140922,AH,38.837553,-104.754902,unKnown,colorado,colorado springs
GK Corp-C2132160,AH,35.083983,-106.527575,unKnown,new mexico,albuquerque
GK Corp-C2133174,AH,34.746781,-86.603117,unKnown,alabama,huntsville
GK Corp-C2133362,AH,41.61626,-73.91495,unKnown,new york,poughkeepsie
GK Corp-C2134215,AH,32.862901,-96.752582,unKnown,texas,dallas
GK Corp-C2138621,AH,40.866498,-73.829483,unKnown,new york,bronx
GK Corp-C2133381,AH,44.954718,-93.161003,unKnown,minnesota,saint paul
GK Corp-C2137598,AH,27.545794,-99.501494,unKnown,texas,laredo
GK Corp-C2140513,AWGK,35.147198,-90.194415,unKnown,arkansas,west memphis
GK Corp-C2141517,ES,40.7518,-74.20509,unKnown,new jersey,east orange
GK Corp-C2139601,ERGM,32.74895,-96.8593,unKnown,texas,dallas
GK Corp-C2135781,JS,30.344448,-97.677508,unKnown,texas,austin
GK Corp-C119219,ERGM,32.896706,-96.871937,unKnown,texas,dallas
GK Corp-C2138981,S,42.46194,-83.02566,unKnown,michigan,warren
GK Corp-C2140955,I,32.18875,-110.92508,unKnown,arizona,tucson
GK Corp-C2141865,ETLS,36.576645,-119.609888,unKnown,california,selma
GK Corp-C2135141,SB,29.871691,-95.362507,Active,texas,houston
GK Corp-C2135208,EAS,29.879247,-95.354859,Active,texas,houston
GK Corp-C126291,GFS,39.839923,-75.731727,Active,pennsylvania,kennett square
GK Corp-C2134826,LM,29.901541,-95.334188,Active,texas,houston
GK Corp-C107267,DS,41.459064,-81.736773,Active,ohio,cleveland
GK Corp-C2138872,SAS,42.484293,-71.262592,Active,massachusetts,bedford
GK Corp-C124140,R,35.263368,-120.675589,Active,california,san luis obispo
GK Corp-C2133306,WFM,29.613084,-98.510929,Active,texas,san antonio
GK Corp-C2134925,W,43.207576,-77.603155,Active,new york,rochester
GK Corp-C118483,GM,30.685873,-88.052902,Active,alabama,mobile
GK Corp-C2133896,GFSS,42.970256,-85.644112,Active,michigan,grand rapids
GK Corp-C118479,GM,30.691268,-88.119768,Active,alabama,mobile
GK Corp-C124815,WFM,29.966941,-90.084349,Active,louisiana,new orleans
GK Corp-C2132846,AS,29.942235,-89.960722,Active,louisiana,chalmette
GK Corp-C124304,PR,42.991872,-78.805339,Active,new york,buffalo
GK Corp-C2135242,FM,44.651127,-124.051333,Active,oregon,newport
GK Corp-C109685,REL,29.589233,-90.702458,Active,louisiana,houma
GK Corp-C120086,WD,25.689707,-80.164724,Active,florida,key biscayne
GK Corp-C2135580,W,42.938696,-78.882393,Active,new york,buffalo
GK Corp-C2136968,RF,40.736908,-84.111488,Active,ohio,lima
GK Corp-C106502,H,26.213696,-98.324388,Active,texas,mission
GK Corp-C2140819,WM,40.328047,-76.427663,Active,pennsylvania,lebanon
GK Corp-C116653,W,42.435707,-76.510734,Active,new york,ithaca
GK Corp-C120798,SOF,46.737232,-92.164231,Active,minnesota,duluth
GK Corp-C116870,SOF,46.798094,-92.082085,Active,minnesota,duluth
GK Corp-C126375,TM,20.894256,-156.497903,Active,hawaii,wailuku
GK Corp-C126295,MF,40.527498,-78.392083,Active,pennsylvania,altoona
GK Corp-C2137309,FW,32.218339,-82.417037,Active,georgia,vidalia
GK Corp-C2133496,NHTS,38.29961,-104.614684,unKnown,colorado,pueblo
GK Corp-C124206,R,39.48632,-119.79683,unKnown,nevada,reno
GK Corp-C119640,HG,34.60784,-98.40222,unKnown,oklahoma,lawton
GK Corp-C2134670,HG,35.5230067,-97.95528,unKnown,oklahoma,el reno
GK Corp-C2133975,HG,36.39623,-97.87068,unKnown,oklahoma,enid
GK Corp-C120535,MFL,37.66329,-97.33514,unKnown,kansas,wichita
GK Corp-C2135666,HG,35.8797,-97.42326,unKnown,oklahoma,guthrie
GK Corp-C2131180,CS,36.14334,-95.85053,unKnown,oklahoma,tulsa
GK Corp-C2133649,OFM,36.180678,-95.975257,unKnown,oklahoma,tulsa
GK Corp-C2134695,CS,32.447817,-99.747277,unKnown,texas,abilene
GK Corp-C2135224,S,46.87606,-114.004939,unKnown,montana,missoula
GK Corp-C124378,MFL,35.50686,-97.49101,unKnown,oklahoma,oklahoma city
GK Corp-C2138695,MT,39.014076,-94.567246,unKnown,missouri,kansas city
GK Corp-C120183,MFM,47.662711,-117.427138,unKnown,washington,spokane
GK Corp-C2134432,HFT,35.927709,-89.900118,unKnown,arkansas,blytheville
GK Corp-C2130883,FS,35.83323,-90.72191,unKnown,arkansas,jonesboro
GK Corp-C125902,BCP,35.84534,-90.70323,unKnown,arkansas,jonesboro
GK Corp-C118516,MFL,34.02493668,-80.99768829,unKnown,south carolina,columbia
GK Corp-C2129621,AWG,35.14713,-90.16034,unKnown,arkansas,west memphis
GK Corp-C2135412,MS,32.822117,-83.663132,unKnown,georgia,macon
GK Corp-C125502,M,37.541139,-77.41051,unKnown,virginia,richmond
GK Corp-C119151,A,40.728493,-74.151025,unKnown,new jersey,newark
GK Corp-C2135578,CS,40.73628,-74.24979,unKnown,new jersey,newark
GK Corp-C2135456,FD,40.7920237,-74.151235,unKnown,new jersey,belleville
GK Corp-C2138650,SS,40.938598,-74.181507,unKnown,new jersey,haledon
GK Corp-C2134430,HFT,36.051834,-90.481966,unKnown,arkansas,paragould
GK Corp-C2133142,FS,35.6129,-91.25316,unKnown,arkansas,newport
GK Corp-C2133741,TPP,38.206322,-85.776972,unKnown,kentucky,louisville
GK Corp-C124370,PRL,39.97535,-75.11969,unKnown,pennsylvania,philadelphia
GK Corp-C114872,S,39.333256,-82.978628,unKnown,ohio,chillicothe
GK Corp-C119094,W,37.827232,-121.286087,Active,california,lathrop
GK Corp-C104484,W,42.37431,-71.038687,Active,massachusetts,east boston
GK Corp-C112510,W,30.321836,-90.939734,Active,louisiana,prairieville
GK Corp-C119841,W,40.768799,-72.991195,Active,new york,patchogue
GK Corp-C103668,W,40.706493,-73.751129,Active,new york,queens village
GK Corp-C122464,SNF,41.205815,-95.966516,Active,nebraska,omaha
GK Corp-C2139313,GF,39.133567,-76.637839,Active,maryland,glen burnie
GK Corp-C2135358,W,39.031742,-76.688439,Active,maryland,gambrills
GK Corp-C119473,FG,40.081699,-75.166367,Active,pennsylvania,wyncote
GK Corp-C126287,GFS,40.093408,-75.285875,Active,pennsylvania,conshohocken
GK Corp-C2140695,L,40.670796,-74.105952,Active,new jersey,bayonne
GK Corp-C122479,KFS,40.619734,-73.999425,Active,new york,brooklyn
GK Corp-C120885,PR,43.033043,-76.158479,Active,new york,syracuse
GK Corp-C122110,TFM,43.074054,-76.118613,Active,new york,syracuse
GK Corp-C114431,W,43.031766,-76.190246,Active,new york,syracuse
GK Corp-C122109,TFM,43.021206,-76.110221,Active,new york,syracuse
GK Corp-C119405,SR,40.783169,-73.83513,Active,new york,college point
GK Corp-C119249,SAS,40.847103,-73.843477,Active,new york,bronx
GK Corp-C124981,SR,40.82419,-73.856286,Active,new york,bronx
GK Corp-C108403,WB,40.68843,-73.874491,Active,new york,brooklyn
GK Corp-C2134900,FUM,40.721615,-73.731496,Active,new york,queens village
GK Corp-C2139650,KFS,40.632999,-73.919163,Active,new york,brooklyn
GK Corp-C2139649,KFS,40.632562,-73.889025,Active,new york,brooklyn
GK Corp-C2141949,GF,39.017775,-77.211337,Active,maryland,potomac
GK Corp-C2141523,GF,39.186419,-76.842543,Active,maryland,columbia
GK Corp-C2133244,AM,39.899027,-75.301434,Active,pennsylvania,holmes
GK Corp-C2141521,GF,39.159743,-77.278748,Active,maryland,germantown
GK Corp-C2136039,K,37.651768,-77.602437,Active,virginia,glen allen
GK Corp-C118619,M,40.022581,-75.64752,Active,pennsylvania,exton
GK Corp-C2136120,K,41.307075,-73.878243,Active,new york,cortlandt manor
GK Corp-C127298,M,40.876184,-73.125321,Active,new york,stony brook
GK Corp-C125780,C,26.288465,-80.279618,Active,florida,pompano beach
GK Corp-C124151,T,37.873698,-122.511025,Active,california,sausalito
GK Corp-C2139323,AF,39.192636,-76.61169,Active,maryland,glen burnie
GK Corp-C2140236,NR,41.260214,-96.1795,Active,nebraska,omaha
GK Corp-C2140838,NR,40.28708,-74.298334,Active,new jersey,englishtown
GK Corp-C2139852,AF,40.144118,-75.117998,Active,pennsylvania,willow grove
GK Corp-C2139646,AF,40.095291,-74.942012,Active,pennsylvania,bensalem
GK Corp-C127293,T,38.805947,-76.983476,Active,maryland,oxon hill
GK Corp-C2139797,AF,40.181591,-74.872126,Active,pennsylvania,langhorne
GK Corp-C125810,KFS,40.764241,-73.787009,Active,new york,flushing
GK Corp-C2132263,L,40.778782,-73.901906,Active,new york,astoria
GK Corp-C2134505,W,40.698705,-73.978642,Active,new york,brooklyn
GK Corp-C2134606,SR,41.066609,-73.812623,Active,new york,elmsford
GK Corp-C2141901,L,39.172238,-77.203031,Active,maryland,montgomery village
GK Corp-C2140070,AF,40.906476,-73.073114,Active,new york,east setauket
GK Corp-C2135400,T,40.60893,-73.919226,Active,new york,brooklyn
GK Corp-C2140206,NR,35.948921,-86.817005,Active,tennessee,franklin
GK Corp-C2140213,NR,35.593592,-80.87474,Active,north carolina,mooresville
GK Corp-C2140832,NR,44.734607,-93.204493,Active,minnesota,saint paul
GK Corp-C2135748,NR,35.039581,-85.154052,Active,tennessee,chattanooga
GK Corp-C2138769,NR,41.312462,-81.520086,Active,ohio,macedonia
GK Corp-C2135746,NR,26.438454,-80.070067,Active,florida,delray beach
GK Corp-C2138801,NR,30.258703,-81.388222,Active,florida,jacksonville beach
GK Corp-C2140234,NR,26.548431,-81.869754,Active,florida,fort myers
GK Corp-C2138097,NR,35.259923,-120.675927,Active,california,san luis obispo
GK Corp-C2137140,NR,29.605742,-98.468624,Active,texas,san antonio
GK Corp-C2140836,NR,41.87177,-88.342904,Active,illinois,geneva
GK Corp-C2138861,G(,44.968487,-123.008047,unKnown,oregon,salem
GK Corp-C2141726,G(,45.687689,-122.550823,unKnown,washington,vancouver
GK Corp-C2141699,UNFI,36.237618,-115.223977,unKnown,nevada,las vegas
GK Corp-C2140379,AFS,36.195192,-115.159696,unKnown,nevada,las vegas
GK Corp-C2133136,T,40.013389,-105.26087,unKnown,colorado,boulder
GK Corp-C111161,W,31.869187,-106.432282,unKnown,texas,el paso
GK Corp-C103826,W,35.21731,-90.00334,unKnown,tennessee,memphis
GK Corp-C104655,W,42.30386,-71.07082,unKnown,massachusetts,dorchester
GK Corp-C119487,MFL,33.81616,-84.58962,unKnown,georgia,mableton
GK Corp-C119800,MFL,40.68637,-89.62236,unKnown,illinois,peoria
GK Corp-C103042,T,32.223253,-110.880473,unKnown,arizona,tucson
GK Corp-C113983,W,33.73044,-84.56828,unKnown,georgia,atlanta
GK Corp-C2140059,C&SWGP,36.96387,-120.06017,unKnown,california,madera
GK Corp-C2130844,M,42.33429,-83.03296,unKnown,michigan,detroit
GK Corp-C125616,T,30.386452,-91.059779,unKnown,louisiana,baton rouge
GK Corp-C119208,MFL,30.65203,-88.14149,unKnown,alabama,mobile
GK Corp-C118827,MFL,42.717932,-71.180245,unKnown,massachusetts,methuen
GK Corp-C106275,T,39.3174915,-76.6566905,unKnown,maryland,baltimore
